Date Code Year/MMWR Week,County,Sum of Age 0-4,Sum of Age 5-24,Sum of Age 25-49,Sum of Age 50-64,Sum of Age 65 and older,Sum of Total Patients Seen,Sum of Total ILI
201001,Baker,0,0,0,0,0,450,0
201001,Benton,0,2,1,0,0,874,3
201001,Coos,17,11,0,0,0,301,28
201001,Deschutes,0,0,0,0,0,54,0
201001,Douglas,2,5,0,0,0,48,7
201001,Jackson,0,0,0,0,0,510,0
201001,Jefferson,0,1,0,0,0,472,1
201001,Josephine,2,2,0,0,0,259,4
201001,Klamath,0,1,0,1,0,1022,2
201001,Lane,0,0,0,0,0,102,0
201001,Lincoln,0,0,0,0,0,72,0
201001,Malheur,0,0,0,0,0,72,0
201001,Marion,0,0,0,0,0,117,0
201001,Multnomah,3,4,2,0,0,1334,9
201001,Tillamook,0,0,1,0,0,65,1
201001,Washington,0,0,0,0,0,47,0
201002,Baker,0,0,0,1,0,480,1
201002,Benton,0,1,0,0,0,976,1
201002,Coos,6,15,0,0,0,316,21
201002,Douglas,4,4,0,0,0,53,8
201002,Jefferson,0,0,0,1,0,464,1
201002,Josephine,2,1,0,0,0,231,3
201002,Klamath,0,1,0,0,0,977,1
201002,Lane,0,0,0,0,0,90,0
201002,Lincoln,0,0,0,0,0,67,0
201002,Marion,0,0,0,0,0,146,0
201002,Multnomah,0,0,0,0,0,77,0
201002,Washington,0,0,0,0,0,38,0
201003,Baker,0,0,0,0,0,363,0
201003,Benton,0,0,1,0,0,819,1
201003,Coos,5,7,0,0,0,277,12
201003,Douglas,1,1,0,0,0,51,2
201003,Jefferson,0,1,1,0,0,428,2
201003,Josephine,2,2,0,0,0,275,4
201003,Klamath,0,0,1,0,0,961,1
201003,Lane,0,0,0,0,1,97,1
201003,Lincoln,0,0,0,0,0,87,0
201003,Marion,0,1,0,0,0,102,1
201003,Multnomah,1,1,0,0,0,69,2
201003,Tillamook,0,0,0,0,0,60,0
201003,Washington,0,0,0,0,0,21,0
201004,Baker,0,0,0,0,0,451,0
201004,Benton,0,1,0,0,0,996,1
201004,Coos,8,10,0,0,0,336,18
201004,Douglas,1,2,0,0,0,56,3
201004,Jefferson,0,0,2,0,0,423,2
201004,Josephine,5,6,0,0,0,280,11
201004,Klamath,0,0,0,0,0,1031,0
201004,Lane,0,0,0,1,1,103,2
201004,Lincoln,0,0,1,0,0,76,1
201004,Marion,0,1,0,0,0,173,1
201004,Multnomah,4,0,0,0,0,75,4
201004,Tillamook,0,0,0,0,0,70,0
201004,Washington,0,0,0,0,0,0,0
201005,Baker,0,0,0,0,0,471,0
201005,Benton,0,0,1,0,0,969,1
201005,Coos,7,8,0,0,0,320,15
201005,Douglas,3,1,0,0,0,53,4
201005,Jefferson,0,1,2,0,0,434,3
201005,Josephine,10,3,0,0,0,272,13
201005,Klamath,0,0,2,0,0,722,2
201005,Lane,0,0,0,0,0,96,0
201005,Lincoln,0,0,0,0,0,76,0
201005,Marion,0,0,0,0,0,170,0
201005,Multnomah,3,1,0,0,0,84,4
201005,Tillamook,0,0,0,0,0,60,0
201005,Washington,0,0,0,0,0,0,0
201006,Baker,0,0,0,0,0,445,0
201006,Benton,0,2,1,0,0,1046,3
201006,Coos,9,11,0,0,0,258,20
201006,Douglas,1,0,0,0,0,55,1
201006,Jefferson,0,0,0,0,0,416,0
201006,Josephine,16,5,0,0,0,270,21
201006,Klamath,0,0,1,0,0,1020,1
201006,Lane,0,0,0,0,0,88,0
201006,Lincoln,0,0,0,0,0,82,0
201006,Marion,0,0,0,0,0,177,0
201006,Multnomah,2,1,0,0,0,91,3
201006,Tillamook,0,0,0,0,0,50,0
201006,Washington,0,0,0,0,0,0,0
201007,Baker,0,0,0,0,0,406,0
201007,Benton,0,3,1,0,0,949,4
201007,Coos,17,12,0,0,0,266,29
201007,Douglas,2,0,0,0,0,30,2
201007,Jefferson,2,0,0,0,0,308,2
201007,Josephine,10,10,0,0,0,309,20
201007,Klamath,1,1,1,0,2,706,5
201007,Lane,0,0,0,0,0,92,0
201007,Lincoln,0,0,0,0,1,81,1
201007,Marion,0,0,0,0,0,134,0
201007,Multnomah,3,2,0,0,0,83,5
201007,Tillamook,0,0,0,0,0,60,0
201007,Washington,0,0,0,0,0,40,0
201008,Baker,0,0,0,0,0,475,0
201008,Benton,0,0,0,0,0,973,0
201008,Coos,14,17,0,0,0,338,31
201008,Douglas,0,0,0,0,0,51,0
201008,Jackson,0,2,1,0,0,500,3
201008,Jefferson,6,2,1,2,0,372,11
201008,Josephine,10,11,1,0,0,807,22
201008,Klamath,1,0,0,0,0,750,1
201008,Lane,0,0,0,0,0,92,0
201008,Lincoln,0,0,0,0,0,93,0
201008,Marion,0,0,0,0,0,171,0
201008,Multnomah,2,4,0,0,0,114,6
201008,Tillamook,0,0,0,0,0,70,0
201008,Washington,0,0,0,0,0,88,0
201009,Baker,0,0,0,0,0,486,0
201009,Benton,0,1,0,2,0,1034,3
201009,Coos,5,12,0,0,0,362,17
201009,Douglas,1,1,0,0,0,49,2
201009,Jefferson,0,0,0,2,0,401,2
201009,Josephine,10,7,0,0,0,311,17
201009,Klamath,0,1,1,0,0,718,2
201009,Lane,0,0,0,0,0,88,0
201009,Lincoln,0,0,0,0,0,74,0
201009,Marion,0,0,0,0,0,150,0
201009,Multnomah,1,0,0,0,0,100,1
201009,Tillamook,0,0,0,0,0,55,0
201009,Washington,0,1,0,0,0,75,1
201010,Baker,0,0,1,0,0,450,1
201010,Benton,0,1,0,0,0,983,1
201010,Coos,7,3,0,0,0,284,10
201010,Douglas,0,0,0,0,0,54,0
201010,Jefferson,1,1,3,0,0,341,5
201010,Josephine,8,9,0,0,0,286,17
201010,Klamath,0,0,0,1,0,491,1
201010,Lane,0,0,0,0,0,91,0
201010,Lincoln,0,0,0,0,0,71,0
201010,Marion,0,0,0,0,0,171,0
201010,Multnomah,2,5,0,0,0,83,7
201010,Tillamook,0,0,0,0,0,70,0
201010,Washington,1,0,0,0,0,86,1
201011,Baker,0,0,0,0,0,430,0
201011,Benton,0,2,0,0,0,839,2
201011,Coos,6,11,0,0,0,223,17
201011,Douglas,0,0,0,0,0,50,0
201011,Jefferson,1,0,0,0,0,402,1
201011,Josephine,11,3,0,0,0,305,14
201011,Klamath,0,1,0,0,0,487,1
201011,Lane,0,0,0,0,0,106,0
201011,Lincoln,0,2,0,0,0,97,2
201011,Marion,0,0,0,0,0,159,0
201011,Multnomah,2,3,0,0,0,102,5
201011,Tillamook,0,0,0,0,0,70,0
201011,Washington,0,0,0,0,0,0,0
201012,Baker,0,0,0,0,0,412,0
201012,Benton,0,0,0,0,0,1018,0
201012,Coos,4,3,0,0,0,316,7
201012,Douglas,0,0,0,0,0,49,0
201012,Jefferson,1,0,1,0,1,316,3
201012,Josephine,4,1,0,0,0,223,5
201012,Klamath,0,0,0,0,0,597,0
201012,Lane,0,0,0,0,0,83,0
201012,Lincoln,0,0,0,0,0,82,0
201012,Marion,0,0,0,0,0,155,0
201012,Multnomah,3,2,0,0,0,66,5
201012,Washington,0,0,0,0,0,0,0
201013,Baker,0,0,0,0,0,351,0
201013,Benton,0,0,0,0,0,945,0
201013,Coos,8,2,0,0,0,365,10
201013,Deschutes,0,0,0,0,0,37,0
201013,Douglas,4,2,0,0,0,52,6
201013,Jefferson,0,1,1,0,1,318,3
201013,Josephine,10,2,0,0,0,249,12
201013,Klamath,1,0,0,0,1,480,2
201013,Lane,0,0,0,0,0,95,0
201013,Lincoln,0,0,2,0,0,64,2
201013,Marion,0,0,0,0,0,145,0
201013,Multnomah,1,3,0,0,0,71,4
201013,Washington,0,0,0,0,1,21,1
201014,Baker,0,0,0,0,0,459,0
201014,Benton,0,1,0,0,0,923,1
201014,Coos,13,10,0,0,0,281,23
201014,Deschutes,0,0,0,0,0,0,0
201014,Douglas,1,0,0,0,0,34,1
201014,Jefferson,0,0,2,0,1,369,3
201014,Josephine,3,7,0,0,0,255,10
201014,Klamath,0,0,0,0,0,503,0
201014,Lane,0,0,0,0,0,57,0
201014,Lincoln,0,0,0,0,0,94,0
201014,Marion,0,0,0,0,0,170,0
201014,Multnomah,2,3,0,0,0,62,5
201015,Baker,0,0,0,0,0,506,0
201015,Benton,0,0,0,0,0,982,0
201015,Coos,6,7,0,0,0,284,13
201015,Deschutes,0,0,0,0,0,37,0
201015,Douglas,0,1,0,0,0,53,1
201015,Jefferson,0,0,1,1,0,346,2
201015,Josephine,1,2,0,0,0,246,3
201015,Klamath,0,0,0,0,0,502,0
201015,Lane,0,0,0,0,0,101,0
201015,Marion,0,0,0,0,0,146,0
201015,Multnomah,3,1,0,0,0,40,4
201016,Baker,0,0,0,0,0,474,0
201016,Benton,0,0,0,0,0,883,0
201016,Deschutes,0,0,0,0,0,43,0
201016,Douglas,0,0,0,0,0,52,0
201016,Jefferson,1,0,0,0,0,323,1
201016,Josephine,7,2,0,0,0,242,9
201016,Klamath,0,0,0,0,0,468,0
201016,Lane,0,0,0,0,0,81,0
201016,Lincoln,0,0,0,0,0,98,0
201016,Marion,0,0,0,0,0,144,0
201016,Multnomah,3,3,0,0,0,44,6
201017,Baker,0,0,0,0,0,469,0
201017,Benton,0,1,0,0,0,886,1
201017,Coos,12,9,0,0,0,336,21
201017,Deschutes,0,0,0,0,0,50,0
201017,Douglas,2,0,0,0,0,46,2
201017,Jefferson,0,0,1,0,0,343,1
201017,Josephine,5,3,0,0,0,253,8
201017,Klamath,0,0,0,0,0,496,0
201017,Lane,0,0,0,0,0,96,0
201017,Lincoln,0,1,0,0,0,102,1
201017,Marion,0,0,0,0,0,119,0
201017,Multnomah,3,0,0,0,0,30,3
201018,Baker,0,0,0,0,0,476,0
201018,Benton,0,3,0,0,0,916,3
201018,Coos,4,8,0,0,0,306,12
201018,Douglas,0,2,0,0,0,41,2
201018,Jefferson,0,0,0,0,0,378,0
201018,Josephine,4,2,0,0,0,251,6
201018,Klamath,0,0,0,0,0,468,0
201018,Lane,0,0,0,0,0,93,0
201018,Lincoln,0,0,0,0,0,91,0
201018,Marion,0,0,0,0,0,157,0
201018,Multnomah,0,1,0,0,0,30,1
201019,Baker,0,0,0,0,0,499,0
201019,Benton,0,1,0,1,0,992,2
201019,Coos,7,9,0,0,0,312,16
201019,Douglas,0,0,0,0,0,38,0
201019,Jefferson,0,0,0,0,0,371,0
201019,Josephine,2,3,0,0,0,223,5
201019,Klamath,0,0,0,0,0,530,0
201019,Lane,0,0,0,0,0,97,0
201019,Lincoln,0,0,0,0,0,88,0
201019,Marion,0,0,0,0,0,132,0
201019,Multnomah,3,2,0,0,0,44,5
201020,Benton,0,2,0,0,0,1064,2
201020,Coos,9,3,0,0,0,295,12
201020,Douglas,0,0,0,0,0,50,0
201020,Jefferson,0,0,0,0,0,353,0
201020,Josephine,6,2,0,0,0,269,8
201020,Klamath,0,0,0,0,0,528,0
201020,Lane,0,0,0,0,0,92,0
201020,Lincoln,0,0,0,0,0,102,0
201020,Marion,0,0,0,0,0,171,0
201020,Multnomah,2,1,0,0,0,31,3
201021,Benton,0,2,0,0,0,998,2
201021,Coos,4,8,0,0,0,343,12
201021,Douglas,0,0,0,0,0,28,0
201021,Klamath,0,0,0,0,0,512,0
201021,Multnomah,2,3,0,0,0,45,5
201022,Benton,0,1,0,0,0,808,1
201022,Coos,4,6,0,0,0,239,10
201022,Klamath,0,0,0,0,0,352,0
201022,Multnomah,2,1,0,0,0,25,3
201023,Benton,0,1,0,0,0,758,1
201023,Coos,7,1,0,0,0,260,8
201023,Klamath,0,0,0,0,0,431,0
201023,Lincoln,0,0,0,0,0,68,0
201023,Multnomah,2,0,0,0,0,35,2
201024,Benton,0,0,0,0,0,190,0
201024,Coos,5,2,0,0,0,281,7
201024,Klamath,0,0,0,0,0,417,0
201024,Lincoln,0,0,0,0,0,77,0
201024,Multnomah,0,0,0,0,0,39,0
201025,Benton,0,0,0,0,0,326,0
201025,Coos,9,4,0,0,0,236,13
201025,Klamath,0,0,0,0,0,422,0
201025,Multnomah,0,0,0,0,0,0,0
201026,Benton,0,0,0,0,0,304,0
201026,Coos,4,1,0,0,0,159,5
201026,Klamath,0,0,0,0,0,465,0
201026,Lincoln,0,0,1,0,0,76,1
201026,Multnomah,0,0,0,0,0,16,0
201027,Benton,0,0,0,0,0,243,0
201027,Coos,4,1,0,0,0,159,5
201027,Klamath,0,0,0,0,0,378,0
201027,Multnomah,0,1,0,0,0,33,1
201028,Benton,0,0,0,0,0,328,0
201028,Coos,7,1,0,0,0,296,8
201028,Klamath,0,0,0,0,0,428,0
201028,Lincoln,0,0,0,0,0,93,0
201028,Multnomah,2,1,0,0,0,37,3
201029,Benton,0,0,0,0,0,313,0
201029,Coos,3,2,0,0,0,278,5
201029,Klamath,0,0,0,0,0,356,0
201029,Lincoln,0,0,0,0,0,93,0
201029,Multnomah,3,1,0,0,0,51,4
201030,Benton,0,0,0,0,0,296,0
201030,Coos,11,1,0,0,0,252,12
201030,Klamath,0,0,0,0,0,430,0
201030,Lincoln,0,0,0,0,0,87,0
201030,Multnomah,1,1,0,0,0,31,2
201031,Baker,0,0,0,0,0,0,0
201031,Benton,0,0,0,0,0,184,0
201031,Coos,8,4,0,0,0,271,12
201031,Jefferson,0,0,0,0,0,362,0
201031,Josephine,3,1,0,0,0,176,4
201031,Klamath,0,0,0,0,0,434,0
201031,Lane,0,0,0,0,0,120,0
201031,Lincoln,0,0,0,0,0,60,0
201031,Marion,0,0,0,0,0,312,0
201031,Multnomah,0,0,0,0,0,49,0
201032,Baker,0,0,0,0,0,670,0
201032,Benton,0,0,0,0,0,134,0
201032,Coos,1,0,1,0,0,229,2
201032,Jefferson,0,0,0,0,0,412,0
201032,Josephine,1,1,0,0,0,220,2
201032,Klamath,0,0,0,0,0,440,0
201032,Lane,0,0,0,0,0,100,0
201032,Lincoln,0,0,0,0,0,87,0
201032,Marion,0,0,0,0,0,96,0
201032,Multnomah,0,0,0,0,0,29,0
201033,Baker,0,0,0,0,0,527,0
201033,Benton,0,0,0,0,0,168,0
201033,Coos,3,2,0,0,0,244,5
201033,Jefferson,0,0,0,0,0,376,0
201033,Josephine,3,2,0,0,0,213,5
201033,Klamath,0,0,0,0,0,472,0
201033,Lane,0,0,0,0,0,99,0
201033,Lincoln,0,0,0,0,0,114,0
201033,Marion,0,0,0,0,0,114,0
201033,Multnomah,0,0,0,0,0,52,0
201034,Baker,0,0,0,0,0,309,0
201034,Benton,0,0,0,0,0,179,0
201034,Coos,6,2,0,0,0,315,8
201034,Jefferson,0,0,0,0,0,0,0
201034,Josephine,2,1,0,0,0,192,3
201034,Klamath,0,0,0,0,0,399,0
201034,Lane,0,0,0,0,0,103,0
201034,Marion,0,0,0,0,0,63,0
201034,Multnomah,1,0,0,0,0,48,1
201035,Benton,0,0,0,0,0,172,0
201035,Coos,2,2,0,0,0,298,4
201035,Klamath,0,0,0,0,0,389,0
201035,Lincoln,0,0,0,0,0,74,0
201035,Multnomah,0,0,0,0,0,24,0
201036,Benton,0,0,0,0,0,84,0
201036,Coos,6,3,0,0,0,241,9
201036,Klamath,0,0,0,0,0,380,0
201036,Lincoln,0,0,0,0,0,76,0
201036,Multnomah,2,3,0,0,0,52,5
201037,Baker,0,0,0,0,0,356,0
201037,Benton,0,1,0,0,0,74,1
201037,Coos,2,1,0,0,0,333,3
201037,Jefferson,0,0,0,0,0,285,0
201037,Josephine,1,3,0,0,0,184,4
201037,Klamath,0,0,0,0,0,469,0
201037,Lane,0,0,0,0,0,82,0
201037,Marion,0,0,0,0,0,52,0
201037,Multnomah,1,2,0,0,0,64,3
201038,Baker,0,0,0,0,0,437,0
201038,Benton,0,1,0,0,0,893,1
201038,Coos,3,3,0,0,0,276,6
201038,Jefferson,0,0,0,0,0,338,0
201038,Josephine,0,2,0,0,0,225,2
201038,Klamath,0,0,0,0,0,439,0
201038,Lane,0,0,0,0,0,71,0
201038,Lincoln,0,0,0,0,0,87,0
201038,Marion,0,0,0,0,0,50,0
201038,Multnomah,2,1,0,0,0,40,3
201039,Baker,0,0,0,0,0,668,0
201039,Benton,0,3,0,0,0,1051,3
201039,Coos,6,4,0,0,0,275,10
201039,Jefferson,0,0,1,0,0,440,1
201039,Josephine,3,2,0,0,0,259,5
201039,Klamath,0,0,0,0,0,435,0
201039,Lane,0,0,0,0,0,101,0
201039,Lincoln,0,0,0,0,0,69,0
201039,Marion,0,0,0,0,0,99,0
201039,Multnomah,0,1,0,0,0,22,1
201040,Baker,0,0,0,0,0,483,0
201040,Benton,0,9,1,0,0,1888,10
201040,Coos,2,4,0,0,0,118,6
201040,Deschutes,0,0,0,0,0,28,0
201040,Douglas,3,0,0,0,0,58,3
201040,Jackson,0,0,1,1,0,225,2
201040,Jefferson,0,0,0,0,0,410,0
201040,Josephine,0,1,0,0,0,508,1
201040,Klamath,0,0,0,0,0,511,0
201040,Lane,0,0,0,0,0,110,0
201040,Lincoln,0,0,0,0,0,86,0
201040,Marion,0,0,0,0,0,78,0
201040,Multnomah,0,2,0,0,0,36,2
201040,Tillamook,0,0,0,1,0,60,1
201040,Washington,2,5,4,1,0,2112,12
201041,Baker,0,0,0,0,0,638,0
201041,Benton,0,5,0,0,1,1286,6
201041,Coos,6,2,0,0,0,294,8
201041,Deschutes,0,0,0,0,0,50,0
201041,Douglas,2,1,0,0,0,49,3
201041,Jackson,0,0,1,1,0,250,2
201041,Jefferson,0,0,0,0,0,352,0
201041,Josephine,2,1,0,0,0,294,3
201041,Klamath,0,0,0,0,0,511,0
201041,Lane,0,0,0,0,0,55,0
201041,Lincoln,0,1,0,0,0,62,1
201041,Marion,0,0,0,0,0,92,0
201041,Multnomah,1,1,0,0,0,48,2
201041,Tillamook,0,0,0,0,0,80,0
201041,Washington,3,6,3,1,0,2028,13
201042,Baker,0,0,0,0,0,557,0
201042,Benton,0,4,1,0,0,1612,5
201042,Coos,4,2,0,0,0,369,6
201042,Deschutes,0,0,0,0,0,41,0
201042,Douglas,5,3,0,0,0,50,8
201042,Jefferson,0,0,0,0,0,411,0
201042,Josephine,2,1,0,0,0,280,3
201042,Klamath,0,0,0,0,0,541,0
201042,Lane,0,0,4,0,0,346,4
201042,Malheur,0,0,0,0,0,72,0
201042,Marion,0,0,0,0,0,56,0
201042,Multnomah,0,2,0,0,0,71,2
201042,Tillamook,0,0,0,0,0,80,0
201042,Washington,2,3,2,1,0,2939,8
201043,Baker,0,0,0,0,0,599,0
201043,Benton,0,1,2,0,0,1109,3
201043,Coos,8,5,0,0,0,395,13
201043,Deschutes,0,0,0,0,0,44,0
201043,Douglas,5,4,0,0,0,58,9
201043,Jackson,0,0,2,1,0,229,3
201043,Jefferson,0,0,0,0,0,410,0
201043,Josephine,6,5,0,0,0,514,11
201043,Klamath,0,0,1,0,1,426,2
201043,Lane,0,0,0,1,0,280,1
201043,Malheur,0,0,0,0,0,68,0
201043,Marion,0,0,0,0,0,98,0
201043,Multnomah,0,3,0,0,0,56,3
201043,Tillamook,0,0,0,0,0,0,0
201043,Washington,2,2,2,1,0,2631,7
201044,Baker,0,0,0,0,0,711,0
201044,Benton,0,2,3,0,0,1240,5
201044,Coos,4,4,0,0,0,381,8
201044,Deschutes,0,0,0,0,0,38,0
201044,Douglas,4,3,0,0,0,56,7
201044,Jackson,0,0,1,0,0,223,1
201044,Jefferson,0,3,1,0,0,414,4
201044,Josephine,4,5,0,0,0,449,9
201044,Klamath,0,0,0,2,0,454,2
201044,Lane,0,0,1,0,0,361,1
201044,Lincoln,0,0,0,0,0,95,0
201044,Malheur,0,0,0,0,0,61,0
201044,Marion,0,0,0,0,0,243,0
201044,Multnomah,2,1,0,0,0,46,3
201044,Tillamook,0,0,0,0,0,0,0
201044,Washington,5,8,2,1,1,2680,17
201045,Baker,0,0,0,0,0,729,0
201045,Benton,1,4,1,0,0,1215,6
201045,Coos,5,5,0,0,0,351,10
201045,Deschutes,0,0,0,0,0,54,0
201045,Jefferson,0,0,1,0,0,357,1
201045,Josephine,5,2,0,0,0,505,7
201045,Klamath,0,0,0,0,0,444,0
201045,Lane,0,0,6,0,1,305,7
201045,Lincoln,0,0,0,0,0,85,0
201045,Malheur,0,0,0,0,0,71,0
201045,Multnomah,2,2,0,0,0,45,4
201045,Tillamook,0,0,0,0,0,0,0
201045,Washington,10,5,3,1,0,2804,19
201046,Baker,0,0,0,0,0,654,0
201046,Benton,0,4,0,0,0,1178,4
201046,Coos,11,1,0,0,0,331,12
201046,Deschutes,0,0,0,0,0,45,0
201046,Jefferson,0,0,0,0,0,425,0
201046,Josephine,2,3,0,0,0,312,5
201046,Klamath,0,2,2,0,1,527,5
201046,Lane,0,0,5,0,0,320,5
201046,Lincoln,0,0,0,0,0,68,0
201046,Malheur,0,0,0,0,0,80,0
201046,Marion,0,0,0,0,0,236,0
201046,Multnomah,1,1,0,0,0,51,2
201046,Tillamook,0,0,0,0,0,12,0
201046,Washington,3,5,3,0,0,2449,11
201047,Baker,0,0,0,0,0,407,0
201047,Benton,0,1,0,0,0,612,1
201047,Coos,6,6,0,0,0,156,12
201047,Deschutes,0,0,0,0,0,0,0
201047,Jefferson,0,0,1,1,0,261,2
201047,Josephine,4,1,0,0,0,143,5
201047,Klamath,0,0,0,0,0,285,0
201047,Lane,0,0,2,0,0,189,2
201047,Lincoln,0,0,0,0,0,52,0
201047,Malheur,0,0,0,0,0,47,0
201047,Marion,0,0,0,0,0,124,0
201047,Multnomah,0,3,0,0,0,19,3
201047,Tillamook,0,0,0,0,0,55,0
201048,Benton,0,2,1,1,0,1121,4
201048,Coos,8,3,0,0,0,257,11
201048,Deschutes,0,0,0,0,0,42,0
201048,Douglas,1,0,0,0,0,47,1
201048,Jackson,0,0,1,0,0,230,1
201048,Jefferson,0,0,0,1,0,376,1
201048,Josephine,0,0,0,0,0,465,0
201048,Klamath,0,0,0,0,0,419,0
201048,Lane,0,0,0,1,0,318,1
201048,Lincoln,0,0,0,0,0,83,0
201048,Malheur,0,0,0,0,0,51,0
201048,Marion,0,0,0,0,0,202,0
201048,Multnomah,4,2,1,0,0,58,7
201048,Tillamook,0,0,0,1,0,90,1
201049,Benton,0,5,0,0,0,995,5
201049,Coos,6,5,0,0,0,337,11
201049,Deschutes,0,0,0,0,0,39,0
201049,Douglas,1,0,0,0,0,47,1
201049,Jefferson,0,0,0,0,0,390,0
201049,Josephine,5,2,0,0,0,294,7
201049,Klamath,1,0,1,1,0,452,3
201049,Lane,0,0,0,0,0,301,0
201049,Lincoln,0,0,0,0,1,105,1
201049,Malheur,0,0,0,0,0,70,0
201049,Marion,0,0,0,0,0,175,0
201049,Multnomah,2,1,2,0,0,80,5
201049,Tillamook,0,0,0,0,0,60,0
201049,Washington,0,0,0,0,0,22,0
201050,Benton,0,1,0,0,0,237,1
201050,Coos,7,6,0,0,0,318,13
201050,Deschutes,0,0,0,0,0,43,0
201050,Douglas,1,1,0,0,0,60,2
201050,Jefferson,0,0,0,0,0,316,0
201050,Josephine,8,3,0,0,0,305,11
201050,Klamath,0,2,3,0,0,540,5
201050,Lane,0,0,0,1,0,93,1
201050,Lincoln,0,0,0,0,0,86,0
201050,Malheur,0,0,0,0,0,79,0
201050,Marion,0,0,0,0,0,251,0
201050,Multnomah,1,0,0,0,0,70,1
201050,Tillamook,0,0,0,0,0,80,0
201050,Washington,1,0,0,0,0,31,1
201051,Benton,0,0,0,0,0,162,0
201051,Coos,11,15,0,0,0,247,26
201051,Deschutes,0,0,0,0,0,25,0
201051,Douglas,3,0,0,0,0,62,3
201051,Jackson,0,1,1,0,0,240,2
201051,Jefferson,0,0,0,0,0,257,0
201051,Josephine,1,2,1,0,0,411,4
201051,Klamath,2,2,0,0,0,288,4
201051,Lane,0,0,0,0,0,69,0
201051,Malheur,0,0,0,0,0,78,0
201051,Marion,0,0,0,0,0,122,0
201051,Multnomah,1,1,0,0,0,52,2
201051,Tillamook,0,0,0,0,0,45,0
201051,Washington,0,2,0,0,0,29,2
201052,Benton,0,0,0,0,0,69,0
201052,Coos,11,6,0,0,0,200,17
201052,Deschutes,0,0,0,0,0,29,0
201052,Douglas,2,0,0,0,0,61,2
201052,Jackson,0,1,2,0,0,215,3
201052,Jefferson,0,0,1,0,0,299,1
201052,Josephine,3,2,1,0,0,385,6
201052,Klamath,0,2,1,2,0,331,5
201052,Lane,0,0,0,0,1,71,1
201052,Lincoln,0,1,0,2,0,76,3
201052,Malheur,0,0,0,0,0,39,0
201052,Marion,0,0,0,0,0,76,0
201052,Multnomah,3,1,0,0,0,50,4
201052,Tillamook,0,0,0,3,0,30,3
201052,Washington,0,0,0,0,0,28,0
201101,Benton,0,3,0,0,0,1154,3
201101,Coos,10,2,0,0,0,352,12
201101,Deschutes,0,0,0,0,0,38,0
201101,Douglas,2,0,0,0,0,72,2
201101,Jackson,0,1,2,0,0,220,3
201101,Jefferson,0,0,0,0,0,468,0
201101,Josephine,4,1,2,1,0,453,8
201101,Klamath,1,2,3,1,0,545,7
201101,Lane,0,0,1,1,0,303,2
201101,Lincoln,0,0,2,0,0,89,2
201101,Malheur,0,0,0,0,0,64,0
201101,Multnomah,3,3,0,0,0,58,6
201101,Tillamook,0,0,0,0,0,75,0
201101,Washington,2,1,0,0,0,35,3
201102,Benton,0,12,3,0,0,1124,15
201102,Coos,14,4,0,0,0,328,18
201102,Deschutes,0,0,0,0,0,40,0
201102,Douglas,0,0,0,0,0,70,0
201102,Jackson,0,1,4,0,0,215,5
201102,Jefferson,0,0,1,0,0,413,1
201102,Josephine,1,4,1,0,1,467,7
201102,Klamath,1,2,3,0,0,472,6
201102,Lane,0,3,0,0,0,300,3
201102,Lincoln,0,0,0,0,0,90,0
201102,Malheur,0,0,0,0,0,69,0
201102,Marion,0,0,0,0,0,238,0
201102,Multnomah,3,4,0,0,0,75,7
201102,Tillamook,0,0,0,3,0,75,3
201102,Washington,0,1,0,0,0,36,1
201103,Benton,0,16,1,2,0,1038,19
201103,Coos,9,5,0,0,0,299,14
201103,Deschutes,0,0,0,0,0,43,0
201103,Douglas,2,0,0,0,0,57,2
201103,Jefferson,0,0,0,0,0,369,0
201103,Josephine,3,1,0,0,0,253,4
201103,Klamath,1,1,2,1,2,457,7
201103,Lane,0,0,1,0,0,269,1
201103,Lincoln,0,0,0,0,0,86,0
201103,Malheur,0,0,0,1,0,66,1
201103,Marion,0,0,0,0,0,151,0
201103,Multnomah,4,5,0,0,0,61,9
201103,Tillamook,0,0,0,2,0,70,2
201103,Washington,2,1,0,0,0,38,3
201104,Benton,0,15,1,1,0,1211,17
201104,Coos,13,5,0,0,0,315,18
201104,Deschutes,0,0,0,0,0,40,0
201104,Douglas,4,0,0,0,0,73,4
201104,Jackson,0,2,0,1,0,230,3
201104,Jefferson,0,0,1,0,0,382,1
201104,Josephine,5,8,1,0,1,480,15
201104,Klamath,1,5,5,5,0,478,16
201104,Lane,0,1,0,0,0,327,1
201104,Lincoln,0,0,2,0,0,90,2
201104,Malheur,0,0,0,0,0,78,0
201104,Marion,0,0,0,0,0,151,0
201104,Multnomah,0,6,0,0,0,103,6
201104,Tillamook,0,0,0,0,0,65,0
201104,Washington,3,0,0,0,0,44,3
201105,Benton,0,11,6,1,0,1127,18
201105,Coos,7,4,0,0,0,278,11
201105,Deschutes,0,0,0,0,0,0,0
201105,Douglas,0,2,0,0,0,66,2
201105,Jefferson,0,1,0,0,1,465,2
201105,Josephine,4,5,0,0,0,291,9
201105,Klamath,1,1,3,0,0,509,5
201105,Lane,0,0,1,0,0,308,1
201105,Malheur,0,0,1,1,0,81,2
201105,Marion,0,0,0,0,0,115,0
201105,Multnomah,0,3,0,0,0,79,3
201105,Tillamook,0,0,1,1,0,70,2
201106,Benton,0,27,10,1,0,1193,38
201106,Coos,8,8,0,0,0,230,16
201106,Deschutes,0,0,0,1,0,54,1
